client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
1b0f6923c88b734f93dddb81946df6c363fa5af8aab284254ede760a1fc514704c43432e09fddb8f8ed79dc1f75aa70940b84994264d6e7c3151cb0d9a752c7f	common_voice_en_25927.mp3	They were known as seers, and they were held in fear by women and the elderly.	10	0					en	
1c364c1cff2207a00b41f0f70c6d871e1adf907815a839fb3eb286f956a8bb21f41154728f6dce6ac6c83bc3fd51f82f4cd3c2b04360ef5cc0a561ff1ba45d94	common_voice_en_31067145.mp3	They were led by head coach Tad Boyle in his eleventh season at Colorado.	10	0	twenties	male	European,German,Foreign,Non-native		en	
b06ec2cd8db974047f3129095183ddf42506a20d4024bb6f8f07bba6cab66365cdf8a6607f05ec4aedb7d99c312f6c9633f43677b94a5f1175555b63b2bf71b1	common_voice_en_25.mp3	They were looking only for gold, his companion answered.	375	7					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32814333.mp3	They were not eligible to play in the post season.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
ca8f6edf36464cbe392ca6a9eb4a3beaf4a1e4b45064c1325b7b4bf7891b11a41db5d9b2e33d21a216fb22a1df36a06b9f9aad6f850a554c1d93301057550343	common_voice_en_11836.mp3	They were people of the desert, and clamored to hear his stories about the great cities.	18	0	thirties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32248898.mp3	They were quickly recaptured.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
1d13d92b31525684c6df58630ef2c98bc7c7795ff5e3ae91f0f442467039b5747a341faf9081c63aca6baac644d5c3707bbc5144fb3d312869d52174aeff4e35	common_voice_en_1648.mp3	They were relieved and happy.	12	0					en	
d105592fa7f9dd6b6fdcd9e5e1bbd20413680f7c98dec8ecbbc7e484778f2fbfbc1bfd13444c28d9e6adcc456dd94337ef893c6a7aa3f426787eee6b4a0e66d4	common_voice_en_489.mp3	They were strange books.	57	3					en	
0b8f6a72403797d45823eb9bd80b6b0a2115b0464d1b89f4db17a4ea86f270098f275fb3e04a0096d8225276ea9936545336f6bdba742d9d466cc38389ffcefd	common_voice_en_23117.mp3	They were surrounded by children, curious to look at the animals and people that were arriving.	7	0					en	
f15ab3355bac742468eb300f5d4ca0640f0d8503d8297ac915ef5e74431e95293b825afd52bb118756dca3f40d2c158a8e01580cdbcc774534423bfc5ee7cfbc	common_voice_en_60100.mp3	They were tribesmen dressed in blue, with black rings surrounding their turbans.	8	0					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_36434837.mp3	They were upset in the Regional Finals by Madison East High School.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33165570.mp3	They were very difficult moments in my life.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
64539bd4fe51e6de0e535beda52b811e57ae7a24414e2699b4c470ec413dd9adf9a3afb6b7d337558f5df5ac680286be9bfccb2c074f74049d9a9c47486dbdfe	common_voice_en_32919650.mp3	They will also colonise newly disturbed ground like cleared woodland plots and former quarries.	8	0			little latino,United States English,second language		en	
ebc8de2be318515f5413b913dd1143324a7b778aef14b6ca43d173591f962ad004aa897cc80050c7f1a96c137d9db9755df1e8f3976dc5b2ca32f2d2f1d54238	common_voice_en_20231.mp3	They're not concerned with that right now.	12	0	teens	male			en	
3bb4fdb0b566c56fad758e948997b5b79a8ecb0203853a394f48778834d2842b2c286b92ae8f16d5cf111b8e2dbd371a26a0e40391acbe6ab04a44168b216e83	common_voice_en_10220.mp3	They're not my sheep anymore, he said to himself, without nostalgia.	14	1					en	
d14ceced0b6f755f16eaf9527126985526aaa8aa47ad6916a4ac85a8df3d02f85a5d179a047ad533f6662927602d37abc6c38c8e88cdfbb5210f22d670dd10b2	common_voice_en_9104.mp3	They're not worth much, the Englishman answered.	20	0	twenties	male			en	
0f181b6e11f2bffbc3da90017030d9058846d743a9d2a174577bb2c36f7306cd32bd305f1791573aeca91a55b2e4b25f39ca1cae8f254f7422f1f0d3c34884db	common_voice_en_17220.mp3	They're only made of rock crystal, and there are millions of rock crystals in the earth.	8	0	fifties	male	United States English		en	
f6abc71ab15faf37e15b2f20403326a2ceffecd1c8c74858e7529073c5428d71a5f2e425d472a4a6a2e30a78ebf7682654e000b54f8ca7233485473ebeb507d1	common_voice_en_643.mp3	They're right in there on the desk.	7	0	thirties	male	United States English		en	
e42db0647f2a100513ed6599635dd6a0535814d984fa1aad952482c2acce27ae159b5ff14fe1013275fa2d73d22b64cc21af5fd3d5fe833d038df34965adb24e	common_voice_en_32753438.mp3	Thibodeau stressed that digital preservation cannot be separated from the questions of access.	8	0	fourties	female	Canadian English,United States English,England English		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531449.mp3	Thirteen former champions entered the tournament.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531975.mp3	This (third) series had two volumes.	12	0	fourties	male	United States English,Midwestern,Minnesotan		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531937.mp3	This allowed him to publish an album with Universal Music Group.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_19580158.mp3	This article is incomplete, editors are welcome to contribute to expanding this list.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
2d13f5d899ffe7b2ea34f6170f54a48046cc4e1f749fd0bc09997ba44d616e3260c1d666965aac0e1c90c5b5b733428731d90ded097a90995eaaea6df3f3b178	common_voice_en_35664826.mp3	This body of water is Devil's Lake.	8	0	twenties	male	England English		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531620.mp3	This bossiaea grows in woodland and forest between Bundaberg and Townsville in eastern Queensland.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
f1eb76a5e7dd1c7ffeb45215e3da870ce38ba0e337f76fdb6539d48ed4c31b2e00766c845ea2aeacb99e5281cc9fe27485ae2c87f1ebed00b74d9b86e25101b6	common_voice_en_32546312.mp3	This can also allow incineration.	8	0	teens	male	United States English		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544354.mp3	This chapel was built under the supervision of Dean John Hawes as its architect.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
9b3364a4fd75c7fc63f40b95e85cbe24007551e6f1585e0b04af2fe5a0b5bbe49632a9aab72fc6e3c7bd56eedf1d1edfa376137ec42af8f8079501b68a5f78f6	common_voice_en_20285448.mp3	This compound is the aldehyde derivative of butane.	8	0					en	
57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44	common_voice_en_20286207.mp3	This county abuts the Mexican border.	9	0	sixties	female			en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32865292.mp3	This decision was met with surprise and criticism from some circles.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32260124.mp3	This demand was also unconstitutional for West Germany.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544007.mp3	This did not go well.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32259882.mp3	This early Griffith production is therefore currently classified as lost.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_32825891.mp3	This excess release of cytokines may lead to myocardial injury.	10	0			Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44	common_voice_en_20286204.mp3	This exhibits the same principle without the maths.	8	0	sixties	female			en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32249277.mp3	This fjord is the innermost tributary of Kaiser Franz Joseph Fjord.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32913889.mp3	This formalises what we've discussed	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_19784446.mp3	This foundation assists communities in various ways.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
e7f6e7653c257252ed0952bc38ee6296889d0f091cbba12ce4a12b14db12c8224c8e91c952fd637dd51e67fef96faba00075f0489943763e741cfb16e43d766f	common_voice_en_32759043.mp3	This gave the Templar Order an official sanction as defenders of the Catholic Church.	9	0	sixties	female	United States English,Chicago 		en	
64539bd4fe51e6de0e535beda52b811e57ae7a24414e2699b4c470ec413dd9adf9a3afb6b7d337558f5df5ac680286be9bfccb2c074f74049d9a9c47486dbdfe	common_voice_en_32946808.mp3	This genus is endemic to New Zealand.	8	0			little latino,United States English,second language		en	
771bb09f65a789b82c4f187fca85ba0bb0e63b727878deef5de3034f022847d1e64f8d6a7b081cb9c8b81876c889ec10a1c16e591bf316a8468e6026d582718b	common_voice_en_27017344.mp3	This gives easy access and opportunities for over one million citizens in Oslo.	8	0			England English,southern english,sussex		en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_32836947.mp3	This goodenia grows in seasonally wet soil in the north of the Northern Territory.	10	0	fifties	female	Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
0437a128f07faada8655acf3d28deb81ca7ad83de7a296ad9cacbf1c1953aff7ca98f320bf48799d4f2856d6f16fdf35a408692e4aa5a27a1bdc6b32a4e17fb6	common_voice_en_20285764.mp3	This has caused some confusion.	11	0	teens	male	United States English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_35024045.mp3	This has led to a movement to slow down the zapper.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
771bb09f65a789b82c4f187fca85ba0bb0e63b727878deef5de3034f022847d1e64f8d6a7b081cb9c8b81876c889ec10a1c16e591bf316a8468e6026d582718b	common_voice_en_28370199.mp3	This high level of sophistication came at a high cost.	8	0	twenties	female	England English,southern english,sussex		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_37247149.mp3	This in turn allowed for the creation of a uniform currency across Canada.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
8d388a654717d1ebce9cbb0f3936f9f6040e4c590dc5aae4b47508602c4fe5db071181e9f8c00a0de3a26d2cee8ff32e68f5817c4379a507b93a0b93de02bad7	common_voice_en_32658636.mp3	This indicated the aircraft should begin its approach.	9	0			Scottish English,Scottish		en	
5e4cc51e97f199210f8551cbc228a57ff6029e88d3650a22480d4a3cf55e5c99b28f5ba7c57baad88b3d796581b6f9788b174ba1acf4a188769aaf23b819d76f	common_voice_en_32165755.mp3	This interview marked the first time that the song had been mentioned.	8	0			United States English		en	
a05406a5eba158bcb40734bd3ad652d38bdd7e8514c35a5e2111831e56084fb06df244b9dadd705142185c2fb74a0aa1e3429632930935e7809639f677105f61	common_voice_en_32375063.mp3	This is an authentic drama that will bypass all film festivals.	8	0	twenties	female	United States English		en	
f55a837f1dcff9be74f291521ca3af019920f9357bf0219e7d7c64ba1861024bc6da68f471fe5f82d227f06cdd67fb6af1b455203d4ab66f72ca85b19ce29eef	common_voice_en_34925184.mp3	This is because files help in storing information permanently.	8	0	thirties	female	United States English		en	
fa552041006acdb1700d1a4faca1565aa4190cc21242eb67cf459af1a7dc235ff7b65c6fd024e21419e84b3fc9246005b9614c0d41ff2745e6c05d4d79b53066	common_voice_en_20934883.mp3	This is exceptional for an artist in Quebec.	9	0	fourties	male	Liverpool English,Lancashire English,England English		en	
536052cf15b631f4d1b4d1245f7d0bfae560bc1059527b7b1a198673bddda287e5ed6051499801c5e13d18ec50fb5a19d5ac4ab9d7ae24852729bf8ef248914f	common_voice_en_33900.mp3	This is for the boy.	9	0					en	
070423ea7cd6a3e6189de94f021aff4d3af48c727c4b91aff0c28f25493ba48e26e70fad258e5743cd139eab0bcfd68ebc88aa5f9c40edee7579d0a8a473a0d9	common_voice_en_83435.mp3	This is for you, he said, holding one of the parts out to the monk.	11	0	twenties	female	Canadian English		en	
c769d59b53a0c6e6c094260571563182e09f247d20395f1d44891329e135d268f7ce29a55208dfbedf5f4b0a4a6f135d4fcc579790c43f865c0777ffe9885bcf	common_voice_en_9916.mp3	This is for you.	16	0					en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544106.mp3	This is indeed what happened.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
6d61e7991efd24b915cb1bf68349787a64ff35bb1525d1d0c68b1fa18345ca79242bc44ff0db686351b5f83a0f1426130b643282340b5979d2b5830200f7441a	common_voice_en_30488933.mp3	This is the entire basis of their relationship.	10	0	twenties	female	West Indies and Bermuda (Bahamas, Bermuda, Jamaica, Trinidad),England English,Scottish English,United States English		en	
4798db5b5acda1c1fd135cdadf81da430aff4968cf8b6449bc3cea24ab56e09e0ddd1428c848db2fcc21b25f8232882762696a101ca788e74327429e633d032c	common_voice_en_2691.mp3	This is the first phase of the job, he said.	17	0					en	
1d8a5a86ea20aa36ecf601cae7c6cdaf25cface549454f3f365cdd1a36c0d36008c4f37b5c9f9823f50bc946fadd1f803ef7a70f74f613d2eedfd455caa9e595	common_voice_en_20284970.mp3	This is the only Cityflyer route operated dominantly by single deckers.	10	1					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32886904.mp3	This is the story of how they understand the true meaning of family life.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
96cb94ad96a3b8d4d852b32f4118b40176d4e61502ab770390457a23c83e55ac46f938d05428358dc317d5d53c2d0b2984ca058d4bbd284571e7d434acce1807	common_voice_en_32639172.mp3	This is thought to be the only surviving example of his work.	8	0	thirties	female	Northern Irish,Norwegian,yorkshire		en	
12e6e93412eefab24bf658891e1569d4a33c632aa42e1bbb28ae44352cadefb295454236480e83fbf1606785b089a1088183fb5fd3eea951ae8d14dfc3fb15c0	common_voice_en_9399.mp3	This is what was written on the Emerald Tablet, said the alchemist, when he had finished.	11	0					en	
d14ceced0b6f755f16eaf9527126985526aaa8aa47ad6916a4ac85a8df3d02f85a5d179a047ad533f6662927602d37abc6c38c8e88cdfbb5210f22d670dd10b2	common_voice_en_9150.mp3	This is why alchemy exists, the boy said.	16	0	twenties	male			en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_34082236.mp3	This is your last book!	10	0			United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32865279.mp3	This journey framed his first book.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544359.mp3	This led to cheaper rent for residents at the expense of deteriorating housing conditions.	7	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
1c364c1cff2207a00b41f0f70c6d871e1adf907815a839fb3eb286f956a8bb21f41154728f6dce6ac6c83bc3fd51f82f4cd3c2b04360ef5cc0a561ff1ba45d94	common_voice_en_31066983.mp3	This led to the Nacionalistas losing their majority in the House of Representatives.	10	0	twenties	male	European,German,Foreign,Non-native		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502009.mp3	This led to the creation of the fourth largest railway system in the world.	9	0	fifties	male	southern United States,United States English		en	
e6332a4d7b2345c63090d0e0c9d4dd1c6f3719f520e6e5a00c293078d65ef83ba8a0fdea00fdbcb4c37a4510cb554ea7d41bb2186454e73df0b1369ff18680cb	common_voice_en_1954.mp3	This man looked exactly the same, except that now the roles were reversed.	11	0					en	
16ca33c77a4ff48f931fe63a9986938db81dc24e4be8ebbd4d9d08620f5c5e75836c691bbfa9fe2b63926c1fa2a8daccdc4983beda162e4b72da5f85ca9b14eb	common_voice_en_30626719.mp3	This marine species occurs off the Philippines.	10	0	teens	male	England English,Northern England		en	
620d1fad6518b9d5fae3393cbb8b8156c450b68e80846910296da646c7914181bc702627aea0b055dbf639de53fee27a681bf61ffeb1e4dbd86d26d8bdc4eee6	common_voice_en_37047412.mp3	This means they hold specific information on the tests before the participants should know.	10	0			United States English,Chicago ,Midwestern,Gen Z		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531699.mp3	This meant tournaments that were ongoing or have not been started were all canceled.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
f576c6c8e412d8651fed29144f4b3b2cc845ff816e4196644becd9585ec1246e9191533fe7fba2a86075e877d8d82dfe1e93626a85fcfa05259cc708398bea3b	common_voice_en_3515.mp3	This morning I found a calculator taped to my Wii.	54	1	thirties	male	England English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32644557.mp3	"This name translates to the little ""river where the current is""."	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
771bb09f65a789b82c4f187fca85ba0bb0e63b727878deef5de3034f022847d1e64f8d6a7b081cb9c8b81876c889ec10a1c16e591bf316a8468e6026d582718b	common_voice_en_36405934.mp3	This never transpired, however is a long term aspiration of Merseytravel.	8	0			England English,southern english,sussex		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544241.mp3	This newspaper provided material primarily utilizing the Spanish language while supported the Republican Party.	7	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33000080.mp3	This northern area of Quebec does not have passable roads.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30536435.mp3	This order also specified the deployment of troops.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
17b4b7a72bc021668abea07a6c2cca028fd4214184292482fb63594c61c665b63bcbc2c94d6bad9d6e35d676865ed5c766b9ce9cba4cb7b7093f805be98df5a9	common_voice_en_20285790.mp3	This pairing did not last long.	12	1	twenties	male	United States English		en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_32826049.mp3	This part of the cave was accessed in prehistoric times.	10	0			Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
e3b2087085fa7478a2f0f9b5ff3a5ef31fea233a17c4ce0aa05a569d8875f621ebebf86620e53045f25e0dd5dc1f48be345182adcc2535b6f7767f54d3934c48	common_voice_en_37811236.mp3	This poses a problem for Harpo, who never talks.	8	0	fifties	male	United States English,Like a Kennedy ,Boston		en	
b36ab80d7b2766b69d3fc4714e37ca9ed9368f07cbc0f0283cc7b4526d08dbca85f284934c699cf89df18076479364f4c0a90c74c0ab75d3a37059b731320a51	common_voice_en_36305310.mp3	"This probably originated from the word ""water closet"", which refers to a flush toilet."	8	0	teens	male	United States English,England English,ohio		en	
771bb09f65a789b82c4f187fca85ba0bb0e63b727878deef5de3034f022847d1e64f8d6a7b081cb9c8b81876c889ec10a1c16e591bf316a8468e6026d582718b	common_voice_en_26946348.mp3	"This process was known as the ""Glasgow overspill""."	8	0			England English,southern english,sussex		en	
8308864c88b6df6ff45d803952f36b1c39b6835d7a71334405f1b340d2db9257edf52bd405807278f6dca161e01c79027982efeb44e62533a551c1b6f3ac8b25	common_voice_en_31966040.mp3	"This published list was called the ""Blue Book""."	8	0	twenties	male	Mid-atlantic,England English,United States English		en	
55ab02603c98973e49eff7adbd8a3cec9e0fcdae944edb3c13c193ffcfff3126bbb5dcb19bd905d327e4fdbee469094b8666edc4db3376034a568a004022c504	common_voice_en_32371926.mp3	This really make the story work while using real meat.	10	0	twenties	male	United States English,South Texas,Slightly effeminate,Conversational		en	
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58	common_voice_en_37038183.mp3	This region have Godawari river at Nashik.	9	0	sixties	female	United States English,United States, west coast English 		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32365080.mp3	This remains the largest margin of victory in Canadian Classique history.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
eed2f3f0cb735e94a3c5e421ac17fd04ca2ea77cd10e25fe66f94e095124b24ac8d138afe14b6e2f5d7f2d632d878c145c0acd9ddf66b3dfb8aec8411ad06039	common_voice_en_31063494.mp3	This resulted in the group leaving Columbia Records.	8	0	twenties	male	Spanish,Foreign,Non-native		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544010.mp3	This season was to be hosted by the De La Salle University.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf	common_voice_en_31502107.mp3	This settlement has since been abandoned.	9	0	fifties	male	southern United States,United States English		en	
2a1c65ef7a8fc201f9205836c5ddd136e8991f9c900cf19247b35456a4082113e9635f5b67882fa1d283dbc697ea07e71fe395b75537a4b223d533754f991e27	common_voice_en_20286134.mp3	This show was among the most popular programs in Puerto Rico.	7	0	fourties	male	United States English		en	
17b4b7a72bc021668abea07a6c2cca028fd4214184292482fb63594c61c665b63bcbc2c94d6bad9d6e35d676865ed5c766b9ce9cba4cb7b7093f805be98df5a9	common_voice_en_20285525.mp3	This site is on a small island on the peak of Musandam Peninsula.	8	0	twenties	male	United States English		en	
eed2f3f0cb735e94a3c5e421ac17fd04ca2ea77cd10e25fe66f94e095124b24ac8d138afe14b6e2f5d7f2d632d878c145c0acd9ddf66b3dfb8aec8411ad06039	common_voice_en_31063650.mp3	This snail is very rare and only found on the summit of Mount Gower.	8	0	twenties	male	Spanish,Foreign,Non-native		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544382.mp3	This species grows in sandy to gravelly soils in heath and sclerophyll forest.	7	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544490.mp3	This species is generally not susceptible to pests and diseases.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
10ec364049b7b2b1bce379ca326483eb020c5ab48ca7cfa3027f8c2c4930bd53102a3eb7ffe0635260c442ad52efbdb66aa60f67f50d1a71f0e6950f86e20fdd	common_voice_en_32662382.mp3	This species is on the wing from October to January.	8	0			Australian English,England English,Japanese		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32359865.mp3	"This staircase is described by Nikolaus Pevsner as ""exceptional""."	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
